,0,1,2,3,4,5,6
0,0.0,0.0,0.3178235401409609,0.0,0.0,0.0,0.0
1,0.0,0.0,0.3200942254023059,0.0,0.0,0.0,0.0
2,0.0,0.0,0.1796957812825105,0.0,0.0,0.0,0.0
3,0.0,0.0,0.04991334843313744,0.0,0.0,0.0,0.0
4,0.0,0.0,0.04902646632579648,0.0,0.0,0.0,0.0
5,0.0,0.0,0.03375752378394565,0.0,0.0,0.0,0.0
